epoch	sample	loss	
 0.0000e+00	 3.2681e+01	
 0.0000e+00	 3.1367e+01	
 0.0000e+00	 3.3195e+01	
 0.0000e+00	 3.2240e+01	
 0.0000e+00	 3.0884e+01	
 0.0000e+00	 3.0226e+01	
 0.0000e+00	 3.2279e+01	
 0.0000e+00	 3.1338e+01	
 0.0000e+00	 3.0432e+01	
 0.0000e+00	 2.9807e+01	
 0.0000e+00	 3.3594e+01	
 0.0000e+00	 3.0712e+01	
 0.0000e+00	 3.1093e+01	
 0.0000e+00	 3.2912e+01	
 0.0000e+00	 3.0793e+01	
 0.0000e+00	 3.0832e+01	
 0.0000e+00	 3.2093e+01	
 0.0000e+00	 3.1308e+01	
 0.0000e+00	 3.1262e+01	
 0.0000e+00	 3.2031e+01	
 0.0000e+00	 3.0811e+01	
 0.0000e+00	 3.1295e+01	
 0.0000e+00	 3.2404e+01	
 0.0000e+00	 3.0851e+01	
 0.0000e+00	 3.2932e+01	
 0.0000e+00	 3.3350e+01	
 0.0000e+00	 3.2490e+01	
 0.0000e+00	 3.1024e+01	
 0.0000e+00	 3.1841e+01	
 0.0000e+00	 3.1620e+01	
 0.0000e+00	 3.2473e+01	
 0.0000e+00	 3.1279e+01	
 0.0000e+00	 3.2638e+01	
 0.0000e+00	 3.1952e+01	
 0.0000e+00	 3.1683e+01	
 0.0000e+00	 3.2023e+01	
 0.0000e+00	 3.5029e+01	
 0.0000e+00	 3.2009e+01	
 0.0000e+00	 3.2629e+01	
 0.0000e+00	 3.1014e+01	
 0.0000e+00	 3.2526e+01	
 0.0000e+00	 3.1627e+01	
 0.0000e+00	 3.1262e+01	
 0.0000e+00	 3.0013e+01	
 0.0000e+00	 3.2975e+01	
 0.0000e+00	 3.1953e+01	
 0.0000e+00	 3.1635e+01	
 0.0000e+00	 3.0777e+01	
 0.0000e+00	 3.1732e+01	
 0.0000e+00	 3.3202e+01	
 0.0000e+00	 3.1004e+01	
 0.0000e+00	 3.3293e+01	
 0.0000e+00	 3.2273e+01	
 0.0000e+00	 3.2812e+01	
 0.0000e+00	 3.2290e+01	
 0.0000e+00	 3.4484e+01	
 0.0000e+00	 3.1031e+01	
 0.0000e+00	 3.1181e+01	
 0.0000e+00	 3.2069e+01	
 0.0000e+00	 3.0405e+01	
 0.0000e+00	 3.4051e+01	
 0.0000e+00	 3.3158e+01	
 0.0000e+00	 3.3034e+01	
 0.0000e+00	 3.3050e+01	
 0.0000e+00	 3.2720e+01	
 0.0000e+00	 3.2512e+01	
 0.0000e+00	 3.1941e+01	
 0.0000e+00	 3.2692e+01	
 0.0000e+00	 3.2451e+01	
 0.0000e+00	 3.1283e+01	
 0.0000e+00	 3.1039e+01	
 0.0000e+00	 3.1597e+01	
 0.0000e+00	 3.2330e+01	
 0.0000e+00	 3.3993e+01	
 0.0000e+00	 3.1607e+01	
 0.0000e+00	 3.4523e+01	
 0.0000e+00	 3.2517e+01	
 0.0000e+00	 3.1891e+01	
 0.0000e+00	 3.1314e+01	
 0.0000e+00	 3.2897e+01	
 0.0000e+00	 3.1476e+01	
 0.0000e+00	 3.1089e+01	
 0.0000e+00	 3.3217e+01	
 0.0000e+00	 3.4194e+01	
 0.0000e+00	 3.2884e+01	
 0.0000e+00	 3.1555e+01	
 0.0000e+00	 3.1400e+01	
 0.0000e+00	 3.2355e+01	
 0.0000e+00	 3.0669e+01	
 0.0000e+00	 3.1554e+01	
 0.0000e+00	 3.1808e+01	
 0.0000e+00	 3.1452e+01	
 0.0000e+00	 3.0693e+01	
 0.0000e+00	 3.1028e+01	
 0.0000e+00	 3.1713e+01	
 0.0000e+00	 3.1941e+01	
 0.0000e+00	 3.0990e+01	
 0.0000e+00	 3.2579e+01	
 0.0000e+00	 3.1797e+01	
 0.0000e+00	 3.2116e+01	
 0.0000e+00	 3.3587e+01	
 0.0000e+00	 3.2744e+01	
 0.0000e+00	 3.1365e+01	
 0.0000e+00	 3.0224e+01	
 0.0000e+00	 3.1057e+01	
 0.0000e+00	 3.1800e+01	
 0.0000e+00	 3.1213e+01	
 0.0000e+00	 3.2448e+01	
 0.0000e+00	 3.0605e+01	
 0.0000e+00	 3.2447e+01	
 0.0000e+00	 3.2239e+01	
 0.0000e+00	 3.1176e+01	
 0.0000e+00	 3.1273e+01	
 0.0000e+00	 3.2423e+01	
 0.0000e+00	 3.2321e+01	
 0.0000e+00	 3.3025e+01	
 0.0000e+00	 2.9706e+01	
 0.0000e+00	 3.3015e+01	
 0.0000e+00	 3.1432e+01	
 0.0000e+00	 3.0714e+01	
 0.0000e+00	 3.2474e+01	
 0.0000e+00	 3.2660e+01	
 0.0000e+00	 3.1046e+01	
 0.0000e+00	 3.2656e+01	
 0.0000e+00	 3.1869e+01	
 0.0000e+00	 3.2316e+01	
 0.0000e+00	 3.3549e+01	
 0.0000e+00	 3.0851e+01	
 0.0000e+00	 3.3408e+01	
 0.0000e+00	 3.2244e+01	
 0.0000e+00	 3.0893e+01	
 0.0000e+00	 3.0603e+01	
 0.0000e+00	 3.1913e+01	
 0.0000e+00	 3.2136e+01	
 0.0000e+00	 3.1030e+01	
 0.0000e+00	 3.2582e+01	
 0.0000e+00	 3.3894e+01	
 0.0000e+00	 3.1616e+01	
 0.0000e+00	 3.0825e+01	
 0.0000e+00	 3.1289e+01	
 0.0000e+00	 3.1957e+01	
 0.0000e+00	 3.1915e+01	
 0.0000e+00	 3.1981e+01	
 0.0000e+00	 3.3097e+01	
 0.0000e+00	 3.3509e+01	
 0.0000e+00	 3.1270e+01	
 0.0000e+00	 3.1811e+01	
 0.0000e+00	 3.2186e+01	
 0.0000e+00	 3.2443e+01	
 0.0000e+00	 3.2970e+01	
 0.0000e+00	 3.2219e+01	
 0.0000e+00	 3.2742e+01	
 0.0000e+00	 3.2126e+01	
 0.0000e+00	 3.2145e+01	
 0.0000e+00	 3.1880e+01	
 0.0000e+00	 3.1963e+01	
 0.0000e+00	 3.1457e+01	
 0.0000e+00	 3.3007e+01	
 0.0000e+00	 3.2451e+01	
 0.0000e+00	 3.4710e+01	
 0.0000e+00	 3.1198e+01	
 0.0000e+00	 3.2928e+01	
 0.0000e+00	 3.4079e+01	
 0.0000e+00	 3.0527e+01	
 0.0000e+00	 3.1787e+01	
 0.0000e+00	 3.2815e+01	
 0.0000e+00	 3.3228e+01	
 0.0000e+00	 3.2569e+01	
 0.0000e+00	 3.1978e+01	
 0.0000e+00	 3.3935e+01	
 0.0000e+00	 3.1308e+01	
 0.0000e+00	 3.1821e+01	
 0.0000e+00	 3.3363e+01	
 0.0000e+00	 2.9844e+01	
 0.0000e+00	 3.3366e+01	
 0.0000e+00	 3.1159e+01	
 0.0000e+00	 3.1912e+01	
 0.0000e+00	 3.3024e+01	
 0.0000e+00	 3.1657e+01	
 0.0000e+00	 3.2742e+01	
 0.0000e+00	 3.2951e+01	
 0.0000e+00	 3.1976e+01	
 0.0000e+00	 3.2104e+01	
 0.0000e+00	 3.0502e+01	
 0.0000e+00	 3.0514e+01	
 0.0000e+00	 3.2558e+01	
 0.0000e+00	 3.2600e+01	
 0.0000e+00	 3.1375e+01	
 0.0000e+00	 3.1286e+01	
 0.0000e+00	 3.2218e+01	
 0.0000e+00	 3.3199e+01	
 0.0000e+00	 3.0803e+01	
 0.0000e+00	 3.0721e+01	
 0.0000e+00	 3.1627e+01	
 0.0000e+00	 3.1924e+01	
 0.0000e+00	 3.3347e+01	
 0.0000e+00	 3.2149e+01	
 0.0000e+00	 3.3587e+01	
 0.0000e+00	 3.2037e+01	
 0.0000e+00	 3.4062e+01	
 0.0000e+00	 3.1468e+01	
 0.0000e+00	 3.2077e+01	
 0.0000e+00	 3.1650e+01	
 0.0000e+00	 3.3325e+01	
 0.0000e+00	 3.0710e+01	
 0.0000e+00	 3.3362e+01	
 0.0000e+00	 3.2353e+01	
 0.0000e+00	 3.0743e+01	
 0.0000e+00	 3.2499e+01	
 0.0000e+00	 3.1708e+01	
 0.0000e+00	 3.2756e+01	
 0.0000e+00	 3.2366e+01	
 0.0000e+00	 3.3318e+01	
 0.0000e+00	 3.2803e+01	
 0.0000e+00	 3.2902e+01	
 0.0000e+00	 3.1955e+01	
 0.0000e+00	 3.1111e+01	
 0.0000e+00	 3.3427e+01	
 0.0000e+00	 3.2156e+01	
 0.0000e+00	 3.1488e+01	
 0.0000e+00	 3.3053e+01	
 0.0000e+00	 3.2590e+01	
 0.0000e+00	 3.2914e+01	
 0.0000e+00	 3.2979e+01	
 0.0000e+00	 3.2070e+01	
 0.0000e+00	 3.3587e+01	
 0.0000e+00	 3.3013e+01	
 0.0000e+00	 3.2020e+01	
 0.0000e+00	 3.3434e+01	
 0.0000e+00	 3.2914e+01	
 0.0000e+00	 3.2766e+01	
 0.0000e+00	 3.0753e+01	
 0.0000e+00	 3.1719e+01	
 0.0000e+00	 3.0703e+01	
 0.0000e+00	 3.3608e+01	
 0.0000e+00	 3.0721e+01	
 0.0000e+00	 3.3797e+01	
 0.0000e+00	 3.3572e+01	
 0.0000e+00	 3.3111e+01	
 0.0000e+00	 3.2121e+01	
 0.0000e+00	 3.2001e+01	
 0.0000e+00	 3.1627e+01	
 0.0000e+00	 3.2671e+01	
 0.0000e+00	 3.2650e+01	
 0.0000e+00	 3.4166e+01	
 0.0000e+00	 3.2447e+01	
 0.0000e+00	 3.1594e+01	
 0.0000e+00	 3.1771e+01	
 0.0000e+00	 3.0515e+01	
 0.0000e+00	 3.3533e+01	
 0.0000e+00	 3.2734e+01	
 0.0000e+00	 3.1224e+01	
 0.0000e+00	 3.1251e+01	
 0.0000e+00	 3.1147e+01	
 0.0000e+00	 3.1763e+01	
 0.0000e+00	 3.1803e+01	
 0.0000e+00	 2.9642e+01	
 0.0000e+00	 3.2694e+01	
 0.0000e+00	 3.4637e+01	
 0.0000e+00	 3.0306e+01	
 0.0000e+00	 3.0770e+01	
 0.0000e+00	 3.1506e+01	
 0.0000e+00	 3.2625e+01	
 0.0000e+00	 3.2887e+01	
 0.0000e+00	 3.1865e+01	
 0.0000e+00	 3.2031e+01	
 0.0000e+00	 3.2780e+01	
 0.0000e+00	 3.2644e+01	
 0.0000e+00	 3.3449e+01	
 0.0000e+00	 3.1148e+01	
 0.0000e+00	 3.1109e+01	
 0.0000e+00	 3.2203e+01	
 0.0000e+00	 3.2448e+01	
 0.0000e+00	 3.2765e+01	
 0.0000e+00	 3.1609e+01	
 0.0000e+00	 3.3352e+01	
 0.0000e+00	 3.2562e+01	
 0.0000e+00	 3.2966e+01	
 0.0000e+00	 3.2337e+01	
 0.0000e+00	 3.3837e+01	
 0.0000e+00	 3.3572e+01	
 0.0000e+00	 3.2205e+01	
 0.0000e+00	 3.4136e+01	
 0.0000e+00	 3.2351e+01	
 0.0000e+00	 3.2177e+01	
 0.0000e+00	 3.2185e+01	
 0.0000e+00	 3.2893e+01	
 0.0000e+00	 3.1794e+01	
 0.0000e+00	 3.1695e+01	
 0.0000e+00	 3.3385e+01	
 0.0000e+00	 3.2610e+01	
 0.0000e+00	 3.2005e+01	
 0.0000e+00	 3.2021e+01	
 0.0000e+00	 3.2275e+01	
 0.0000e+00	 3.3106e+01	
 0.0000e+00	 3.1279e+01	
 0.0000e+00	 3.1393e+01	
 0.0000e+00	 3.0606e+01	
 0.0000e+00	 3.2541e+01	
 0.0000e+00	 3.2538e+01	
 0.0000e+00	 3.2776e+01	
 0.0000e+00	 3.2947e+01	
 0.0000e+00	 3.1668e+01	
 0.0000e+00	 3.1982e+01	
 0.0000e+00	 3.2968e+01	
 0.0000e+00	 3.2293e+01	
 0.0000e+00	 3.1207e+01	
 0.0000e+00	 3.1247e+01	
 0.0000e+00	 3.1453e+01	
 0.0000e+00	 3.3010e+01	
 0.0000e+00	 3.2932e+01	
 0.0000e+00	 3.0226e+01	
 0.0000e+00	 3.2563e+01	
 0.0000e+00	 3.2852e+01	
 0.0000e+00	 3.0849e+01	
 0.0000e+00	 3.1236e+01	
 0.0000e+00	 3.0591e+01	
 0.0000e+00	 3.2281e+01	
 0.0000e+00	 3.1865e+01	
 0.0000e+00	 3.2021e+01	
 0.0000e+00	 3.4333e+01	
 0.0000e+00	 3.2918e+01	
 0.0000e+00	 3.3553e+01	
 0.0000e+00	 3.3583e+01	
 0.0000e+00	 3.2398e+01	
 0.0000e+00	 3.3331e+01	
 0.0000e+00	 3.2467e+01	
 0.0000e+00	 3.2073e+01	
 0.0000e+00	 3.1170e+01	
 0.0000e+00	 3.3961e+01	
 0.0000e+00	 3.2102e+01	
 0.0000e+00	 3.1769e+01	
 0.0000e+00	 3.1016e+01	
 0.0000e+00	 3.1383e+01	
 0.0000e+00	 3.1061e+01	
 0.0000e+00	 3.3245e+01	
 0.0000e+00	 3.0542e+01	
 0.0000e+00	 3.4051e+01	
 0.0000e+00	 3.2005e+01	
 0.0000e+00	 3.1895e+01	
 0.0000e+00	 3.1782e+01	
 0.0000e+00	 3.3051e+01	
 0.0000e+00	 3.2065e+01	
 0.0000e+00	 3.0627e+01	
 0.0000e+00	 3.3098e+01	
 0.0000e+00	 3.1951e+01	
 0.0000e+00	 3.2041e+01	
 0.0000e+00	 3.2515e+01	
 0.0000e+00	 3.0915e+01	
 0.0000e+00	 3.3796e+01	
 0.0000e+00	 3.1625e+01	
 0.0000e+00	 3.3422e+01	
 0.0000e+00	 3.3320e+01	
 0.0000e+00	 3.1241e+01	
 0.0000e+00	 3.0797e+01	
 0.0000e+00	 3.2895e+01	
 0.0000e+00	 5.7597e+01	
 0.0000e+00	 5.5458e+01	
 0.0000e+00	 5.2799e+01	
 0.0000e+00	 5.4020e+01	
 0.0000e+00	 5.3681e+01	
 0.0000e+00	 5.1781e+01	
 0.0000e+00	 5.5076e+01	
 0.0000e+00	 5.4434e+01	
 0.0000e+00	 6.1915e+01	
 0.0000e+00	 5.7623e+01	
 0.0000e+00	 5.6555e+01	
 0.0000e+00	 5.7489e+01	
 0.0000e+00	 5.7750e+01	
 0.0000e+00	 5.5346e+01	
 0.0000e+00	 5.4677e+01	
 0.0000e+00	 5.7569e+01	
 0.0000e+00	 5.4131e+01	
 0.0000e+00	 5.7226e+01	
 0.0000e+00	 5.7430e+01	
 0.0000e+00	 5.4184e+01	
 0.0000e+00	 5.5832e+01	
 0.0000e+00	 5.6115e+01	
 0.0000e+00	 5.6002e+01	
 0.0000e+00	 5.7358e+01	
 0.0000e+00	 5.6898e+01	
 0.0000e+00	 5.8747e+01	
 0.0000e+00	 5.6896e+01	
 0.0000e+00	 5.6929e+01	
 0.0000e+00	 5.7933e+01	
 0.0000e+00	 5.6023e+01	
 0.0000e+00	 5.1998e+01	
 0.0000e+00	 5.3622e+01	
 0.0000e+00	 5.9995e+01	
 0.0000e+00	 5.6142e+01	
 0.0000e+00	 5.5992e+01	
 0.0000e+00	 5.5743e+01	
 0.0000e+00	 5.4614e+01	
 0.0000e+00	 5.5067e+01	
 0.0000e+00	 5.7287e+01	
 0.0000e+00	 5.2629e+01	
 0.0000e+00	 5.4504e+01	
 0.0000e+00	 5.7219e+01	
 0.0000e+00	 5.5641e+01	
 0.0000e+00	 5.4577e+01	
 0.0000e+00	 5.6028e+01	
 0.0000e+00	 5.3540e+01	
 0.0000e+00	 5.4815e+01	
 0.0000e+00	 5.2456e+01	
 0.0000e+00	 5.8677e+01	
 0.0000e+00	 5.7662e+01	
 0.0000e+00	 5.8726e+01	
 0.0000e+00	 5.5960e+01	
 0.0000e+00	 5.2682e+01	
 0.0000e+00	 5.7272e+01	
 0.0000e+00	 5.6067e+01	
 0.0000e+00	 5.6364e+01	
 0.0000e+00	 5.7146e+01	
 0.0000e+00	 5.5808e+01	
 0.0000e+00	 5.4071e+01	
 0.0000e+00	 5.1583e+01	
 0.0000e+00	 5.7185e+01	
 0.0000e+00	 5.4588e+01	
 0.0000e+00	 5.5846e+01	
 0.0000e+00	 5.9473e+01	
 0.0000e+00	 5.8148e+01	
 0.0000e+00	 5.3650e+01	
 0.0000e+00	 5.7192e+01	
 0.0000e+00	 5.8834e+01	
 0.0000e+00	 5.6525e+01	
 0.0000e+00	 5.4284e+01	
 0.0000e+00	 5.9308e+01	
 0.0000e+00	 5.6039e+01	
 0.0000e+00	 5.7204e+01	
 0.0000e+00	 5.6705e+01	
 0.0000e+00	 5.3495e+01	
 0.0000e+00	 5.7200e+01	
 0.0000e+00	 5.4589e+01	
 0.0000e+00	 5.5194e+01	
 0.0000e+00	 5.6291e+01	
 0.0000e+00	 5.8559e+01	
 0.0000e+00	 5.7952e+01	
 0.0000e+00	 5.9327e+01	
 0.0000e+00	 5.9404e+01	
 0.0000e+00	 5.6448e+01	
 0.0000e+00	 5.4303e+01	
 0.0000e+00	 5.4826e+01	
 0.0000e+00	 5.5751e+01	
 0.0000e+00	 5.5379e+01	
 0.0000e+00	 5.8032e+01	
 0.0000e+00	 5.6495e+01	
 0.0000e+00	 5.9285e+01	
 0.0000e+00	 5.4286e+01	
 0.0000e+00	 5.6831e+01	
 0.0000e+00	 5.4025e+01	
 0.0000e+00	 5.8747e+01	
 0.0000e+00	 5.6039e+01	
 0.0000e+00	 5.4341e+01	
 0.0000e+00	 5.7039e+01	
 0.0000e+00	 5.7585e+01	
 0.0000e+00	 5.7405e+01	
 0.0000e+00	 5.4047e+01	
 0.0000e+00	 6.0005e+01	
 0.0000e+00	 5.3327e+01	
 0.0000e+00	 5.8623e+01	
 0.0000e+00	 5.5133e+01	
 0.0000e+00	 5.6281e+01	
 0.0000e+00	 5.4350e+01	
 0.0000e+00	 5.5148e+01	
 0.0000e+00	 5.8979e+01	
 0.0000e+00	 5.6974e+01	
 0.0000e+00	 5.5904e+01	
 0.0000e+00	 5.8717e+01	
 0.0000e+00	 5.6418e+01	
 0.0000e+00	 5.6514e+01	
 0.0000e+00	 5.5633e+01	
 0.0000e+00	 5.5706e+01	
 0.0000e+00	 5.6356e+01	
 0.0000e+00	 5.7713e+01	
 0.0000e+00	 5.6719e+01	
 0.0000e+00	 5.4091e+01	
 0.0000e+00	 5.5417e+01	
 0.0000e+00	 5.4738e+01	
 0.0000e+00	 5.5626e+01	
 0.0000e+00	 5.9234e+01	
 0.0000e+00	 5.5628e+01	
 0.0000e+00	 5.3809e+01	
 0.0000e+00	 5.7154e+01	
 0.0000e+00	 5.4295e+01	
 0.0000e+00	 5.2899e+01	
 0.0000e+00	 5.7993e+01	
 0.0000e+00	 5.7796e+01	
 0.0000e+00	 5.4861e+01	
 0.0000e+00	 5.6747e+01	
 0.0000e+00	 5.6005e+01	
 0.0000e+00	 5.3718e+01	
 0.0000e+00	 5.6312e+01	
 0.0000e+00	 5.6369e+01	
 0.0000e+00	 5.7663e+01	
 0.0000e+00	 5.4994e+01	
 0.0000e+00	 5.7061e+01	
 0.0000e+00	 5.5405e+01	
 0.0000e+00	 5.7546e+01	
 0.0000e+00	 5.6526e+01	
 0.0000e+00	 5.6155e+01	
 0.0000e+00	 5.5156e+01	
 0.0000e+00	 5.4102e+01	
 0.0000e+00	 5.7283e+01	
 0.0000e+00	 5.5951e+01	
 0.0000e+00	 5.6399e+01	
 0.0000e+00	 5.4637e+01	
 0.0000e+00	 5.6531e+01	
 0.0000e+00	 5.6076e+01	
 0.0000e+00	 5.4807e+01	
 0.0000e+00	 5.5019e+01	
 0.0000e+00	 5.9318e+01	
 0.0000e+00	 5.8091e+01	
 0.0000e+00	 5.7318e+01	
 0.0000e+00	 5.8445e+01	
 0.0000e+00	 5.5520e+01	
 0.0000e+00	 5.6346e+01	
 0.0000e+00	 5.7054e+01	
 0.0000e+00	 5.6177e+01	
 0.0000e+00	 5.5624e+01	
 0.0000e+00	 5.4958e+01	
 0.0000e+00	 5.9510e+01	
 0.0000e+00	 5.4512e+01	
 0.0000e+00	 5.7185e+01	
 0.0000e+00	 5.6472e+01	
 0.0000e+00	 5.5842e+01	
 0.0000e+00	 5.7443e+01	
 0.0000e+00	 5.2026e+01	
 0.0000e+00	 5.7751e+01	
 0.0000e+00	 5.6063e+01	
 0.0000e+00	 5.6324e+01	
 0.0000e+00	 5.5829e+01	
 0.0000e+00	 5.5447e+01	
 0.0000e+00	 5.3951e+01	
 0.0000e+00	 5.5689e+01	
 0.0000e+00	 5.6134e+01	
 0.0000e+00	 5.5123e+01	
 0.0000e+00	 5.4022e+01	
 0.0000e+00	 5.6980e+01	
 0.0000e+00	 5.6426e+01	
 0.0000e+00	 5.6208e+01	
 0.0000e+00	 5.5639e+01	
 0.0000e+00	 5.6745e+01	
 0.0000e+00	 5.4517e+01	
 0.0000e+00	 5.9809e+01	
 0.0000e+00	 5.2497e+01	
 0.0000e+00	 5.8978e+01	
 0.0000e+00	 5.8057e+01	
 0.0000e+00	 5.3569e+01	
 0.0000e+00	 5.6816e+01	
 0.0000e+00	 5.8709e+01	
 0.0000e+00	 5.6225e+01	
 0.0000e+00	 5.4419e+01	
 0.0000e+00	 5.8415e+01	
 0.0000e+00	 5.3972e+01	
 0.0000e+00	 5.6025e+01	
 0.0000e+00	 5.7003e+01	
 0.0000e+00	 5.7490e+01	
 0.0000e+00	 5.6351e+01	
 0.0000e+00	 5.5942e+01	
 0.0000e+00	 6.0241e+01	
 0.0000e+00	 5.6377e+01	
 0.0000e+00	 5.4445e+01	
 0.0000e+00	 5.5768e+01	
 0.0000e+00	 5.4974e+01	
 0.0000e+00	 5.5689e+01	
 0.0000e+00	 5.6900e+01	
 0.0000e+00	 3.2331e+01	
 0.0000e+00	 3.2232e+01	
 0.0000e+00	 3.3083e+01	
 0.0000e+00	 3.1228e+01	
 0.0000e+00	 3.0839e+01	
 0.0000e+00	 3.0828e+01	
 0.0000e+00	 3.2381e+01	
 0.0000e+00	 3.1373e+01	
 0.0000e+00	 3.1192e+01	
 0.0000e+00	 3.0939e+01	
 0.0000e+00	 3.2904e+01	
 0.0000e+00	 3.3605e+01	
 0.0000e+00	 3.2750e+01	
 0.0000e+00	 3.1542e+01	
 0.0000e+00	 3.0242e+01	
 0.0000e+00	 3.2497e+01	
 0.0000e+00	 3.2362e+01	
 0.0000e+00	 3.2181e+01	
 0.0000e+00	 3.0018e+01	
 0.0000e+00	 3.0468e+01	
 0.0000e+00	 3.2026e+01	
 0.0000e+00	 3.2089e+01	
 0.0000e+00	 3.2443e+01	
 0.0000e+00	 3.1182e+01	
 0.0000e+00	 3.1576e+01	
 0.0000e+00	 3.4084e+01	
 0.0000e+00	 3.1894e+01	
 0.0000e+00	 3.0391e+01	
 0.0000e+00	 3.0898e+01	
 0.0000e+00	 3.1275e+01	
 0.0000e+00	 3.1960e+01	
 0.0000e+00	 3.3037e+01	
 0.0000e+00	 3.1849e+01	
 0.0000e+00	 3.0569e+01	
 0.0000e+00	 3.0989e+01	
 0.0000e+00	 3.0027e+01	
 0.0000e+00	 3.2825e+01	
 0.0000e+00	 3.0836e+01	
 0.0000e+00	 3.1482e+01	
 0.0000e+00	 3.1726e+01	
 0.0000e+00	 3.2783e+01	
 0.0000e+00	 3.3494e+01	
 0.0000e+00	 3.1202e+01	
 0.0000e+00	 3.1475e+01	
 0.0000e+00	 3.0272e+01	
 0.0000e+00	 3.2667e+01	
 0.0000e+00	 3.2979e+01	
 0.0000e+00	 3.2019e+01	
 0.0000e+00	 3.1507e+01	
 0.0000e+00	 3.2454e+01	
 0.0000e+00	 3.2876e+01	
 0.0000e+00	 3.3235e+01	
 0.0000e+00	 3.3556e+01	
 0.0000e+00	 3.1909e+01	
 0.0000e+00	 3.3677e+01	
 0.0000e+00	 3.2899e+01	
 0.0000e+00	 3.1064e+01	
 0.0000e+00	 3.2526e+01	
 0.0000e+00	 3.2166e+01	
 0.0000e+00	 3.3311e+01	
 0.0000e+00	 3.2520e+01	
 0.0000e+00	 3.0451e+01	
 0.0000e+00	 2.8971e+01	
 0.0000e+00	 3.2148e+01	
 0.0000e+00	 3.2460e+01	
 0.0000e+00	 3.3069e+01	
 0.0000e+00	 3.2445e+01	
 0.0000e+00	 3.3609e+01	
 0.0000e+00	 3.1799e+01	
 0.0000e+00	 3.1216e+01	
 0.0000e+00	 3.1590e+01	
 0.0000e+00	 3.1838e+01	
 0.0000e+00	 3.2147e+01	
 0.0000e+00	 3.4066e+01	
 0.0000e+00	 3.1149e+01	
 0.0000e+00	 3.2383e+01	
 0.0000e+00	 3.1987e+01	
 0.0000e+00	 3.2089e+01	
 0.0000e+00	 3.0862e+01	
 0.0000e+00	 3.2425e+01	
 0.0000e+00	 3.2019e+01	
 0.0000e+00	 3.0652e+01	
 0.0000e+00	 3.1510e+01	
 0.0000e+00	 3.1051e+01	
 0.0000e+00	 3.0781e+01	
 0.0000e+00	 3.0649e+01	
 0.0000e+00	 3.3392e+01	
 0.0000e+00	 3.3571e+01	
 0.0000e+00	 3.3637e+01	
 0.0000e+00	 3.0818e+01	
 0.0000e+00	 3.3669e+01	
 0.0000e+00	 3.1567e+01	
 0.0000e+00	 3.1618e+01	
 0.0000e+00	 3.3146e+01	
 0.0000e+00	 3.2448e+01	
 0.0000e+00	 3.0120e+01	
 0.0000e+00	 3.1403e+01	
 0.0000e+00	 3.1518e+01	
 0.0000e+00	 3.2437e+01	
 0.0000e+00	 3.2173e+01	
 0.0000e+00	 3.2155e+01	
 0.0000e+00	 3.2301e+01	
 0.0000e+00	 3.2004e+01	
 0.0000e+00	 3.1900e+01	
 0.0000e+00	 3.2961e+01	
 0.0000e+00	 3.3506e+01	
 0.0000e+00	 3.0049e+01	
 0.0000e+00	 3.1631e+01	
 0.0000e+00	 3.1278e+01	
 0.0000e+00	 3.1419e+01	
 0.0000e+00	 3.0774e+01	
 0.0000e+00	 3.3388e+01	
 0.0000e+00	 3.2012e+01	
 0.0000e+00	 3.4372e+01	
 0.0000e+00	 3.0938e+01	
 0.0000e+00	 3.3588e+01	
 0.0000e+00	 3.1036e+01	
 0.0000e+00	 3.3082e+01	
 0.0000e+00	 3.1065e+01	
 0.0000e+00	 3.1423e+01	
 0.0000e+00	 3.2385e+01	
 0.0000e+00	 3.1664e+01	
 0.0000e+00	 3.3137e+01	
 0.0000e+00	 3.2307e+01	
 0.0000e+00	 3.0305e+01	
 0.0000e+00	 3.1046e+01	
 0.0000e+00	 3.0221e+01	
 0.0000e+00	 3.1733e+01	
 0.0000e+00	 3.1531e+01	
 0.0000e+00	 3.1176e+01	
 0.0000e+00	 3.1585e+01	
 0.0000e+00	 3.1956e+01	
 0.0000e+00	 3.1411e+01	
 0.0000e+00	 3.2539e+01	
 0.0000e+00	 3.0969e+01	
 0.0000e+00	 3.1422e+01	
 0.0000e+00	 3.2394e+01	
 0.0000e+00	 3.0811e+01	
 0.0000e+00	 3.1649e+01	
 0.0000e+00	 3.2831e+01	
 0.0000e+00	 3.2423e+01	
 0.0000e+00	 3.1958e+01	
 0.0000e+00	 3.1339e+01	
 0.0000e+00	 3.2912e+01	
 0.0000e+00	 3.2780e+01	
 0.0000e+00	 3.1243e+01	
 0.0000e+00	 3.1591e+01	
 0.0000e+00	 3.0926e+01	
 0.0000e+00	 3.2845e+01	
 0.0000e+00	 3.1437e+01	
 0.0000e+00	 3.2735e+01	
 0.0000e+00	 3.1769e+01	
 0.0000e+00	 3.2278e+01	
 0.0000e+00	 3.1803e+01	
 0.0000e+00	 3.4284e+01	
 0.0000e+00	 3.1010e+01	
 0.0000e+00	 3.2171e+01	
 0.0000e+00	 3.2357e+01	
 0.0000e+00	 3.2200e+01	
 0.0000e+00	 3.1319e+01	
 0.0000e+00	 3.1494e+01	
 0.0000e+00	 3.4522e+01	
 0.0000e+00	 3.1829e+01	
 0.0000e+00	 3.1812e+01	
 0.0000e+00	 3.1723e+01	
 0.0000e+00	 3.2450e+01	
 0.0000e+00	 3.2724e+01	
 0.0000e+00	 3.2773e+01	
 0.0000e+00	 3.3673e+01	
 0.0000e+00	 3.2983e+01	
