epoch	sample	loss	
 1.0000e+00	 2.3872e+04	 6.0936e+02	
 1.0000e+00	 2.3936e+04	 6.1366e+02	
 1.0000e+00	 2.4000e+04	 6.0178e+02	
 1.0000e+00	 2.4064e+04	 5.9844e+02	
 1.0000e+00	 2.4128e+04	 5.8990e+02	
 1.0000e+00	 2.4192e+04	 6.1341e+02	
 1.0000e+00	 2.4256e+04	 6.2148e+02	
 1.0000e+00	 2.4320e+04	 5.9734e+02	
 1.0000e+00	 2.4384e+04	 5.9387e+02	
 1.0000e+00	 2.4448e+04	 6.2803e+02	
 1.0000e+00	 2.4512e+04	 5.8396e+02	
 1.0000e+00	 2.4576e+04	 6.1638e+02	
 1.0000e+00	 2.4640e+04	 5.9669e+02	
 1.0000e+00	 2.4704e+04	 5.9467e+02	
 1.0000e+00	 2.4768e+04	 5.7967e+02	
 1.0000e+00	 2.4832e+04	 6.1799e+02	
 1.0000e+00	 2.4896e+04	 6.2310e+02	
 1.0000e+00	 2.4960e+04	 6.1214e+02	
 1.0000e+00	 2.5024e+04	 5.8520e+02	
 1.0000e+00	 2.5088e+04	 6.2976e+02	
 1.0000e+00	 2.5152e+04	 6.1536e+02	
 1.0000e+00	 2.5216e+04	 5.8362e+02	
 1.0000e+00	 2.5280e+04	 5.9923e+02	
 1.0000e+00	 2.5344e+04	 5.8215e+02	
 1.0000e+00	 2.5408e+04	 5.9410e+02	
 1.0000e+00	 2.5472e+04	 5.9994e+02	
 1.0000e+00	 2.5536e+04	 5.6926e+02	
 1.0000e+00	 2.5600e+04	 5.8779e+02	
 1.0000e+00	 2.5664e+04	 5.7991e+02	
 1.0000e+00	 2.5728e+04	 5.8606e+02	
 1.0000e+00	 2.5792e+04	 6.0286e+02	
 1.0000e+00	 2.5856e+04	 5.9362e+02	
 1.0000e+00	 2.5920e+04	 5.8904e+02	
 1.0000e+00	 2.5984e+04	 6.0236e+02	
 1.0000e+00	 2.6048e+04	 6.0698e+02	
 1.0000e+00	 2.6112e+04	 5.8994e+02	
 1.0000e+00	 2.6176e+04	 5.9097e+02	
 1.0000e+00	 2.6240e+04	 5.9794e+02	
 1.0000e+00	 2.6304e+04	 6.0229e+02	
 1.0000e+00	 2.6368e+04	 6.0637e+02	
 1.0000e+00	 2.6432e+04	 5.9086e+02	
 1.0000e+00	 2.6496e+04	 6.0919e+02	
 1.0000e+00	 2.6560e+04	 5.7770e+02	
 1.0000e+00	 2.6624e+04	 5.7785e+02	
 1.0000e+00	 2.6688e+04	 5.8129e+02	
 1.0000e+00	 2.6752e+04	 5.9773e+02	
 1.0000e+00	 2.6816e+04	 5.9497e+02	
 1.0000e+00	 2.6880e+04	 6.2850e+02	
 1.0000e+00	 2.6944e+04	 5.9232e+02	
 1.0000e+00	 2.7008e+04	 6.0177e+02	
 1.0000e+00	 2.7072e+04	 6.1721e+02	
 1.0000e+00	 2.7136e+04	 5.6031e+02	
 1.0000e+00	 2.7200e+04	 5.8329e+02	
 1.0000e+00	 2.7264e+04	 5.7546e+02	
 1.0000e+00	 2.7328e+04	 5.9321e+02	
 1.0000e+00	 2.7392e+04	 5.6661e+02	
 1.0000e+00	 2.7456e+04	 5.8354e+02	
 1.0000e+00	 2.7520e+04	 5.7750e+02	
 1.0000e+00	 2.7584e+04	 5.9349e+02	
 1.0000e+00	 2.7648e+04	 5.7578e+02	
 1.0000e+00	 2.7712e+04	 6.0779e+02	
 1.0000e+00	 2.7776e+04	 5.8286e+02	
 1.0000e+00	 2.7840e+04	 6.0401e+02	
 1.0000e+00	 2.7904e+04	 5.7936e+02	
 1.0000e+00	 2.7968e+04	 5.8623e+02	
 1.0000e+00	 2.8032e+04	 5.9670e+02	
 1.0000e+00	 2.8096e+04	 5.7152e+02	
 1.0000e+00	 2.8160e+04	 5.9986e+02	
 1.0000e+00	 2.8224e+04	 5.9681e+02	
 1.0000e+00	 2.8288e+04	 5.6680e+02	
 1.0000e+00	 2.8352e+04	 5.9157e+02	
 1.0000e+00	 2.8416e+04	 5.9834e+02	
 1.0000e+00	 2.8480e+04	 5.6253e+02	
 1.0000e+00	 2.8544e+04	 5.8990e+02	
 1.0000e+00	 2.8608e+04	 5.9585e+02	
 1.0000e+00	 2.8672e+04	 5.7787e+02	
 1.0000e+00	 2.8736e+04	 5.8692e+02	
 1.0000e+00	 2.8800e+04	 5.8430e+02	
 1.0000e+00	 2.8864e+04	 5.7087e+02	
 1.0000e+00	 2.8928e+04	 5.9843e+02	
 1.0000e+00	 2.8992e+04	 5.9710e+02	
 1.0000e+00	 2.9056e+04	 5.8628e+02	
 1.0000e+00	 2.9120e+04	 5.8408e+02	
 1.0000e+00	 2.9184e+04	 5.9455e+02	
 1.0000e+00	 2.9248e+04	 5.7214e+02	
 1.0000e+00	 2.9312e+04	 5.8658e+02	
 1.0000e+00	 2.9376e+04	 6.0162e+02	
 1.0000e+00	 2.9440e+04	 5.8559e+02	
 1.0000e+00	 2.9504e+04	 5.4255e+02	
 1.0000e+00	 2.9568e+04	 5.8747e+02	
 1.0000e+00	 2.9632e+04	 6.2501e+02	
 1.0000e+00	 2.9696e+04	 6.0177e+02	
 1.0000e+00	 2.9760e+04	 5.7755e+02	
 1.0000e+00	 2.9824e+04	 5.6748e+02	
 1.0000e+00	 2.9888e+04	 5.8376e+02	
 1.0000e+00	 2.9952e+04	 6.2431e+02	
 1.0000e+00	 3.0016e+04	 5.8640e+02	
 1.0000e+00	 3.0080e+04	 5.8773e+02	
 1.0000e+00	 3.0144e+04	 5.8049e+02	
 1.0000e+00	 3.0208e+04	 5.9108e+02	
 1.0000e+00	 3.0272e+04	 5.9364e+02	
 1.0000e+00	 3.0336e+04	 6.0252e+02	
 1.0000e+00	 3.0400e+04	 5.7680e+02	
 1.0000e+00	 3.0464e+04	 5.7020e+02	
 1.0000e+00	 3.0528e+04	 5.7089e+02	
 1.0000e+00	 3.0592e+04	 6.0204e+02	
 1.0000e+00	 3.0656e+04	 5.9006e+02	
 1.0000e+00	 3.0720e+04	 6.0399e+02	
 1.0000e+00	 3.0784e+04	 5.8340e+02	
 1.0000e+00	 3.0848e+04	 5.8040e+02	
 1.0000e+00	 3.0912e+04	 5.8391e+02	
 1.0000e+00	 3.0976e+04	 6.0128e+02	
 1.0000e+00	 3.1040e+04	 5.8366e+02	
 1.0000e+00	 3.1104e+04	 5.6379e+02	
